PV,TC,LAL,LAH-1,LAH-2,V-6,RV-4,"RV-1,2,3",Output
Fail,Fail,Normal,Medium,Normal,Fail,Fail,Normal,Emergency
Fail,Fail,Normal,Medium,Normal,Fail,Fail,Medium,Emergency
Fail,Fail,Normal,Medium,Normal,Fail,Fail,Fail,Emergency
Fail,Fail,Normal,Fail,Medium,Normal,Normal,Normal,High risk
Fail,Fail,Normal,Fail,Medium,Normal,Normal,Medium,High risk
Fail,Fail,Normal,Fail,Medium,Normal,Normal,Fail,High risk
Fail,Fail,Normal,Fail,Medium,Normal,Medium,Normal,High risk
Fail,Fail,Normal,Fail,Medium,Normal,Medium,Medium,High risk
Fail,Fail,Normal,Fail,Medium,Normal,Medium,Fail,Emergency
Fail,Fail,Normal,Fail,Medium,Medium,Fail,Normal,Emergency
Fail,Fail,Normal,Fail,Medium,Medium,Fail,Medium,Emergency
Fail,Fail,Normal,Fail,Medium,Medium,Fail,Fail,Emergency
Fail,Fail,Normal,Fail,Fail,Medium,Normal,Normal,High risk
Fail,Fail,Normal,Fail,Fail,Medium,Normal,Medium,High risk
Fail,Fail,Normal,Fail,Fail,Medium,Normal,Fail,Emergency
Fail,Fail,Normal,Fail,Fail,Fail,Medium,Normal,Emergency
Fail,Fail,Normal,Fail,Fail,Fail,Medium,Medium,Emergency
Fail,Fail,Normal,Fail,Fail,Fail,Medium,Fail,Emergency
Fail,Fail,Normal,Fail,Fail,Fail,Fail,Normal,Emergency
Fail,Fail,Normal,Fail,Fail,Fail,Fail,Medium,Emergency
Fail,Fail,Normal,Fail,Fail,Fail,Fail,Fail,Emergency
Fail,Fail,Medium,Normal,Normal,Normal,Normal,Normal,High risk
Fail,Fail,Medium,Normal,Normal,Normal,Normal,Medium,High risk
Fail,Fail,Medium,Normal,Normal,Normal,Normal,Fail,High risk
Fail,Fail,Medium,Normal,Normal,Normal,Medium,Normal,High risk
Fail,Fail,Medium,Normal,Normal,Normal,Medium,Medium,High risk
Fail,Fail,Medium,Normal,Normal,Normal,Medium,Fail,High risk
Fail,Fail,Medium,Normal,Normal,Medium,Fail,Normal,High risk
Fail,Fail,Medium,Normal,Normal,Medium,Fail,Medium,High risk
Fail,Fail,Medium,Normal,Normal,Medium,Fail,Fail,Emergency
Fail,Fail,Medium,Normal,Medium,Medium,Normal,Normal,High risk
Fail,Fail,Medium,Normal,Medium,Medium,Normal,Medium,High risk
Fail,Fail,Medium,Normal,Medium,Medium,Normal,Fail,High risk
Fail,Fail,Medium,Normal,Medium,Fail,Medium,Normal,Emergency
Fail,Fail,Medium,Normal,Medium,Fail,Medium,Medium,Emergency
Fail,Fail,Medium,Normal,Medium,Fail,Medium,Fail,Emergency
Fail,Fail,Medium,Normal,Medium,Fail,Fail,Normal,Emergency
Fail,Fail,Medium,Normal,Medium,Fail,Fail,Medium,Emergency
Fail,Fail,Medium,Normal,Medium,Fail,Fail,Fail,Emergency
Fail,Fail,Medium,Medium,Fail,Normal,Normal,Normal,High risk
Fail,Fail,Medium,Medium,Fail,Normal,Normal,Medium,High risk
Fail,Fail,Medium,Medium,Fail,Normal,Normal,Fail,Emergency
Fail,Fail,Medium,Medium,Fail,Normal,Medium,Normal,High risk
Fail,Fail,Medium,Medium,Fail,Normal,Medium,Medium,High risk
Fail,Fail,Medium,Medium,Fail,Normal,Medium,Fail,Emergency
Fail,Fail,Medium,Medium,Fail,Medium,Fail,Normal,Emergency
Fail,Fail,Medium,Medium,Fail,Medium,Fail,Medium,Emergency
Fail,Fail,Medium,Medium,Fail,Medium,Fail,Fail,Emergency
Fail,Fail,Medium,Medium,Normal,Medium,Normal,Normal,High risk
Fail,Fail,Medium,Medium,Normal,Medium,Normal,Medium,High risk
Fail,Fail,Medium,Medium,Normal,Medium,Normal,Fail,Emergency
Fail,Fail,Medium,Medium,Normal,Fail,Medium,Normal,Emergency
Fail,Fail,Medium,Medium,Normal,Fail,Medium,Medium,Emergency
Fail,Fail,Medium,Medium,Normal,Fail,Medium,Fail,Emergency
Fail,Fail,Medium,Medium,Normal,Fail,Fail,Normal,Emergency
Fail,Fail,Medium,Medium,Normal,Fail,Fail,Medium,Emergency
Fail,Fail,Medium,Medium,Normal,Fail,Fail,Fail,Emergency
Fail,Fail,Medium,Fail,Medium,Normal,Normal,Normal,High risk
Fail,Fail,Medium,Fail,Medium,Normal,Normal,Medium,High risk
Fail,Fail,Medium,Fail,Medium,Normal,Normal,Fail,Emergency
Fail,Fail,Medium,Fail,Medium,Normal,Medium,Normal,High risk
Fail,Fail,Medium,Fail,Medium,Normal,Medium,Medium,High risk
Fail,Fail,Medium,Fail,Medium,Normal,Medium,Fail,Emergency
Fail,Fail,Medium,Fail,Medium,Medium,Fail,Normal,Emergency
Fail,Fail,Medium,Fail,Medium,Medium,Fail,Medium,Emergency
Fail,Fail,Medium,Fail,Medium,Medium,Fail,Fail,Emergency
Fail,Fail,Medium,Fail,Fail,Medium,Normal,Normal,High risk
Fail,Fail,Medium,Fail,Fail,Medium,Normal,Medium,High risk
Fail,Fail,Medium,Fail,Fail,Medium,Normal,Fail,Emergency
Fail,Fail,Medium,Fail,Fail,Fail,Medium,Normal,Emergency
Fail,Fail,Medium,Fail,Fail,Fail,Medium,Medium,Emergency
Fail,Fail,Medium,Fail,Fail,Fail,Medium,Fail,Emergency
Fail,Fail,Medium,Fail,Fail,Fail,Fail,Normal,Emergency
Fail,Fail,Medium,Fail,Fail,Fail,Fail,Medium,Emergency
Fail,Fail,Medium,Fail,Fail,Fail,Fail,Fail,Emergency
Fail,Fail,Fail,Normal,Normal,Normal,Normal,Normal,Emergency
Fail,Fail,Fail,Normal,Normal,Normal,Normal,Medium,Emergency
Fail,Fail,Fail,Normal,Normal,Normal,Normal,Fail,Emergency
Fail,Fail,Fail,Normal,Normal,Normal,Medium,Normal,Emergency
Fail,Fail,Fail,Normal,Normal,Normal,Medium,Medium,Emergency
Fail,Fail,Fail,Normal,Normal,Normal,Medium,Fail,Emergency
Fail,Fail,Fail,Normal,Normal,Medium,Fail,Normal,Emergency
Fail,Fail,Fail,Normal,Normal,Medium,Fail,Medium,Emergency
Fail,Fail,Fail,Normal,Normal,Medium,Fail,Fail,Emergency
Fail,Fail,Fail,Normal,Medium,Medium,Normal,Normal,Emergency
Fail,Fail,Fail,Normal,Medium,Medium,Normal,Medium,Emergency
Fail,Fail,Fail,Normal,Medium,Medium,Normal,Fail,Emergency
Fail,Fail,Fail,Normal,Medium,Fail,Medium,Normal,Emergency
Fail,Fail,Fail,Normal,Medium,Fail,Medium,Medium,Emergency
Fail,Fail,Fail,Normal,Medium,Fail,Medium,Fail,Emergency
Fail,Fail,Fail,Normal,Medium,Fail,Fail,Normal,Emergency
Fail,Fail,Fail,Normal,Medium,Fail,Fail,Medium,Emergency
Fail,Fail,Fail,Normal,Medium,Fail,Fail,Fail,Emergency
Fail,Fail,Fail,Medium,Fail,Normal,Normal,Normal,Emergency
Fail,Fail,Fail,Medium,Fail,Normal,Normal,Medium,Emergency
Fail,Fail,Fail,Medium,Fail,Normal,Normal,Fail,Emergency
Fail,Fail,Fail,Medium,Fail,Normal,Medium,Normal,Emergency
Fail,Fail,Fail,Medium,Fail,Normal,Medium,Medium,Emergency
Fail,Fail,Fail,Medium,Fail,Normal,Medium,Fail,Emergency
Fail,Fail,Fail,Medium,Fail,Medium,Fail,Normal,Emergency
Fail,Fail,Fail,Medium,Fail,Medium,Fail,Medium,Emergency
Fail,Fail,Fail,Medium,Fail,Medium,Fail,Fail,Emergency
Fail,Fail,Fail,Medium,Normal,Medium,Normal,Normal,Emergency
Fail,Fail,Fail,Medium,Normal,Medium,Normal,Medium,Emergency
Fail,Fail,Fail,Medium,Normal,Medium,Normal,Fail,Emergency
Fail,Fail,Fail,Medium,Normal,Fail,Medium,Normal,Emergency
Fail,Fail,Fail,Medium,Normal,Fail,Medium,Medium,Emergency
Fail,Fail,Fail,Medium,Normal,Fail,Medium,Fail,Emergency
Fail,Fail,Fail,Medium,Normal,Fail,Fail,Normal,Emergency
Fail,Fail,Fail,Medium,Normal,Fail,Fail,Medium,Emergency
Fail,Fail,Fail,Medium,Normal,Fail,Fail,Fail,Emergency
Fail,Fail,Fail,Fail,Medium,Normal,Normal,Normal,Emergency
Fail,Fail,Fail,Fail,Medium,Normal,Normal,Medium,Emergency
Fail,Fail,Fail,Fail,Medium,Normal,Normal,Fail,Emergency
Fail,Fail,Fail,Fail,Medium,Normal,Medium,Normal,Emergency
Fail,Fail,Fail,Fail,Medium,Normal,Medium,Medium,Emergency
Fail,Fail,Fail,Fail,Medium,Normal,Medium,Fail,Emergency
Fail,Fail,Fail,Fail,Medium,Medium,Fail,Normal,Emergency
Fail,Fail,Fail,Fail,Medium,Medium,Fail,Medium,Emergency
Fail,Fail,Fail,Fail,Medium,Medium,Fail,Fail,Emergency
Fail,Fail,Fail,Fail,Fail,Medium,Normal,Normal,Emergency
Fail,Fail,Fail,Fail,Fail,Medium,Normal,Medium,Emergency
Fail,Fail,Fail,Fail,Fail,Medium,Normal,Fail,Emergency
Fail,Fail,Fail,Fail,Fail,Fail,Medium,Normal,Emergency
Fail,Fail,Fail,Fail,Fail,Fail,Medium,Medium,Emergency
Fail,Fail,Fail,Fail,Fail,Fail,Medium,Fail,Emergency
Fail,Fail,Fail,Fail,Fail,Fail,Fail,Normal,Emergency
Fail,Fail,Fail,Fail,Fail,Fail,Fail,Medium,Emergency
Fail,Fail,Fail,Fail,Fail,Fail,Fail,Fail,Emergency
